tier;name;code;account_prefix;parent;list;priority;fixed_time;status;sources;source_count;variant_count;notes
2;Für Finanzausgleich relevante Unterlagen zusammensammeln;;;Checkliste Finanzausgleich;Checkliste Finanzausgleich;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Geb.feier Erwin;;MU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Geschirr;;LE;;;0;;retired;window_logger_vb5;1;0;combo box item, account=LE
2;Gesundenuntersuchung (7:30);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-04-03, start=07:20, dur=51min, prio=1.85
2;Gesundheit prüfen;;;Checkliste bei Auftreten von Gesundheitsproblemen;Checkliste bei Auftreten von Gesundheitsproblemen;70.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Getränk am Lagerfeuer mit Christian Rolly;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Christian Rolly, status=geplant, noch kein Termin
2;Getränk am Lagerfeuer mit Christian Rolly (. Peter Kremmel u.a.);;SG;;;0;;needs_review;taskliste;1;0;
2;Getränk am Lagerfeuer, EInladung für Johnny Hanousek, Georg Richter, Erwin WOloch (?), CHristian Rolly, Alexander Pernold, Sabina Schuneritz, Gerry Milton, Alois Deutsch, Sigrid Schweinhammer (?), siehe https://www.facebook.com/kurt.woloch/posts/10159510369753413?comment_id=10159525908668413;;AU;;;0;;needs_review;taskliste;1;0;
2;Gewinnanteilsbenachrichtigungen in Versicherungsmappe einordnen;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Hack Mangia (Tarantella);;CS;;;0;;needs_review;taskliste;1;0;
2;Hausarzt anrufen;;;Checkliste dringender Arztbesuch;Checkliste dringender Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Heim gehen;;;Checkliste Apothekengang;Checkliste Apothekengang;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Heimfahrt von der Firma;;;Checkliste BRZG;Checkliste BRZG;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Heimfahrt von Klassentreffen;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-05-03, start=22:00, dur=45min, prio=1.85
2;Heimfahrt von Nachbarschaftsfest Seestadt;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-06-14, start=20:40, dur=30min, prio=1.845
2;Heimkaraoke (wenn von Papa gewünscht);;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Heimkaraoke ohne Papa (?!) (nach Klärung, wie dies noch stattfinden könnte);;KA;;;0;;needs_review;taskliste;1;0;
2;Heimweg vom Franz-Jonas-Platz zu Fuß;;GE;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Herunterfahren, Einpacken, Anziehen;BRALAB;;;Liste_Arbeit;1.84;;active;csv;1;0;
2;Hineinstellen Computerzeitschriften auf Willhaben.at (um Platz zu schaffen);WFRECS;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;im Kalender bei aktuellem Datum „Geldnachbeschaffung“ notieren;;;Checkliste Geldbeschaffung;Checkliste Geldbeschaffung;75.0;;active;kurtdoku;1;0;type=named, item_type=action
2;in die Firma fahren;;;Checkliste BRZG;Checkliste BRZG;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Information weiterer Firmen, die mit Papa in Kontakt sind, über Tod (mit Einantwortungs- und Sterbeurkunde);;;;Liste_nachmittags;1.646;;active;old_cs;1;0;duration=30min
2;Inventurprüfung Keller;;WF;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Jause essen;;;Checkliste Lebenserhaltung;Checkliste Lebenserhaltung;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;jeweils 10 Minuten vor der vollen Stunde 10 Minuten Pause machen;;;Checkliste Arbeit am PC;Checkliste Arbeit am PC;55.0;;active;kurtdoku;1;0;type=named, item_type=action
2;JS99;;;;;0;;active;windowlog_corrector;1;0;window-to-activity mapping rule
2;Kalender lokalisieren;;;Checkliste Zahnarztbesuch anmelden 2;Checkliste Zahnarztbesuch anmelden 2;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;"Karaoke-Version von ""Just like that"" (tiefer)";;KA;;;0;;needs_review;taskliste;1;0;
2;Karaoke-VIdeos Johnny Blue, Ein bißchen Frieden;;KA;;;0;;needs_review;taskliste;1;0;
2;Kauf eines neuen Spielzeugfahrzeuges;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Keyboard-Übungen;;MU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Klassentreffen (Brendl);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-05-03, start=18:00, dur=240min, prio=1.85
2;Kleidungsinventur;;;Checkliste Sommerwäsche;Checkliste Sommerwäsche;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;kommentiertes Disassembly / Hackversuch Pole Position (C-64) (?);;CS;;;0;;needs_review;taskliste;1;0;
2;Kommunikation mit Judith (Abrechnung Renovierung) / Überlegungen Vorsorgevollmacht + Patientenverfügung;PAWFAF;;;Liste_untertags;1.826;;active;csv;1;0;
2;Konsolidierung Orange-Ordner;;OR;;;0;;needs_review;taskliste;1;0;
2;Kontoauszugsmappe auf Platz geben;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Kontrolle Augenarzt (Dr. Graziadei) (9:00);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-10-14, start=16:10, dur=70min, prio=1.85
2;Kontrolle Augenarzt (Dr. Graziadei) (9:10);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-06-03, start=09:00, dur=70min, prio=1.85
2;Korrektur der Radioscans in der Radio-Würmchen-Datenbank;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=True
2;Korrektur The Grindy Adventure Kap.;;;;Liste_Morgentoilette;1.81;;active;old_cs;1;0;duration=10min
2;"Kurt soll ""Über 7 Brücken mußt Du geh'n"" singen";;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=unbekannter Karaoke-Sänger, status=durchgeführt
2;Kurt soll sich mit Windows Movie Maker beschäftigen;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Diana Griffin, status=verworfen
2;Kurt soll sich mit YouTube beschäftigen;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Diana Griffin, status=verworfen
2;Kurt soll von zu Hause ausziehen;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Ronald Unterberger, status=Untersuchung wäre extra Projekt
2;"Kurt und Elfi sollen ""A whole new world"" singen";;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=unbekannter Karaoke-Sänger, status=verworfen, weil Lied Elfi nicht bekannt
2;"Kurt+Elfi solle ""Endless love"" singen";;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=unbekannter Karaoke-Sänger, status=durchgeführt
2;langsame Loslösung von den Eltern (statt schnelle);;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Toni Smojka, status=Untersuchung bei Eltern-Dokumentation
2;Laufen (Dixi-WC Ruthnergasse);GEGYLD;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-06-03, removed
2;Laufen (Dixi-WC Siemensstraße);GEGYLD;;;Liste_mittags;1.8;;active;old_cs;1;0;duration=30min
2;Laufen (nach Augenarzt);;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-06-03, start=10:10, dur=30min, prio=1.845
2;Liquidierung des Orange-Kontos und Konsolidierung der Ordner;;TV;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=einmalig, offerable=True
2;Liste der offenen Punkte durchgehen;;;Checkliste Freizeit;Checkliste Freizeit;30.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Locher auf Platz geben;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;lose Kontoauszüge zu Wertpapierdepot in Kuverts einordnen;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Lüftung Wohnung;;;Checkliste Nachmittag/Abend;Checkliste Nachmittag/Abend;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Mail an Justin (ClearSwipe) (30');;KA;;;0;;needs_review;taskliste;1;0;
2;Mailantwort an Bernd Seiser;RAMABS;;;Liste_nachmittags;1.646;;active;old_cs;1;0;duration=30min
2;Mailbearbeitung (60' pro Tag an freien Tagen von insgesamt ', ab 14.12.2022 nachzuholen);;IN;;;0;;needs_review;taskliste;1;0;
2;Mailbearbeitung Papa (Abspeichern Ausgangsmail);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=60min
2;Mapping Kersti in Magellan;;CS;;;0;;needs_review;taskliste;1;0;
2;Medikament entgegennehmen und bezahlen;;;Checkliste Apothekengang;Checkliste Apothekengang;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Mittag essen;;;Checkliste Lebenserhaltung;Checkliste Lebenserhaltung;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Morgentoilette/Frühstück;;LE;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Nachbarschaftsfest Seestadt inkl. Auf- und Abbau;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-06-14, start=15:00, dur=300min, prio=1.845
2;Nachbereitung House Warming Party (Sprachnachricht an Judith);PAWFAF;;;Liste_nachmittags;1.84;;active;old_cs;1;0;duration=10min
2;Nachbrennen Befund-CD von MRT-Untersuchung (bei nächster AKH-Befundbesprechung mitnehmen);;GE;;;0;;needs_review;taskliste;1;0;
2;Nachladung der nicht verwendeten Akkus;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Nachladung nicht verwendeter Akkus;;RW;;;0;;needs_review;taskliste;1;0;
2;Neuaufnahme Schweinefilet / Nicht schlecht;;MU;;;0;;needs_review;taskliste;1;0;
2;Neubesprechung Anrufbeantworter Papa;;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=60min
2;Neueinspielungen vom Computer vorgeschlagener Titel;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=True
2;Neueinspielungen von analogen Tonträgern;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Neuordnung der Prioritätsliste;;KS;;;0;;needs_review;taskliste;1;0;
2;"Nichtbesuch bzw. Berücksichtigung der ""Flaute"" von Cafe Royal";;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Mama, status=obsolet (Lokal geschlossen)
2;Ordination besuchen;;;Checkliste Arztbesuch;Checkliste Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;PC herunterfahren und schlafen gehen. Gute Nacht!;;;Checkliste Abendzeremonie;Checkliste Abendzeremonie;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Planung im BRZ;BREPGM;;;Liste_untertags;0;;active;old_cs;1;0;duration=10min
2;Post in Postkasten ausheben;;;Checkliste Heimkunft;Checkliste Heimkunft;60.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Produktion einer Radio-Würmchen-Sendung;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;"Produktion eines neuen Liedes ""Bootsfahrt""";;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Papa, status=durchgeführt
2;"Produktion eines Videos zu ""Read 'em and weep"" von Barry Manilow";;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=ein YouTube-Benutzer, status=abgelehnt
2;Produktion von Liedern für Papa (Geschenke);;EL;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=False
2;Projekt neues Keyboard (Einüben weiterer Titel);;MU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Prüfung auf auf der Heimfahrt zu erledigende Dinge;;;Checkliste BRZG;Checkliste BRZG;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Prüfung auf in der Firma zu erledigende Dinge;;;Checkliste BRZG;Checkliste BRZG;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Prüfung auf Lesestoff;;;Checkliste BRZG;Checkliste BRZG;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Prüfung Kalender auf Termine;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Prüfung Rückforderung Festnetzrechnung Papa (22.2. angerufen, 16.4. noch nicht eingetroffen);;PA;;;0;;needs_review;taskliste;1;0;
2;Prüfung Strom- und Warmwasserechnungen (auch Papa);;PA;;;0;;needs_review;taskliste;1;0;
2;Prüfung und Ausmachen Arzttermine (Gesundenuntersuchung, Zahnarzt, MRT);;GE;;;0;;needs_review;taskliste;1;0;
2;Prüfung und Scannen der Computerspiel-Unterlagen;;CS;;;0;;needs_review;taskliste;1;0;
2;PSK-Kontoauszüge in Kontoauszugsmappe einordnen;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;PSK-Kontostand in Finanzanlagendatenbank eingeben;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Radio hören (über Radio Würmchen-Limit im Schnitt);;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Radio-Würmchen-Datenbankkorrekturen / Einlistung neuer Tonträger;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=True
2;Rasieren (bekannt);;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Rasieren / Duschen;;LE;;;0;;retired;window_logger_vb5;1;0;combo box item, account=LE
2;Rasieren, dabei Planung (C#-Programm);LEMTRA;;;Liste_Morgentoilette;0;;active;old_cs;1;0;duration=15min
2;Rasieren, dabei Planung (C#-Programm), Bearb. Ohrwürmer (durchgenommen);LEMTRA;;;Liste_Morgentoilette;1.84;;active;csv;1;0;
2;Rasierer putzen (bekannt);;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Reinigung oder Ersatz der Tastatur des PC;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Papa, status=durchgeführt
2;Restfinanzstoß in Finanzordner einordnen;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Rezept vorweisen;;;Checkliste Apothekengang;Checkliste Apothekengang;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Rätselquiz auf Radio Krokofee;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Rückbau Nachbarschaftsfest Seestadt;;;;;0;;needs_review;yaml_exceptions;1;0;first seen 2025-06-14, start=21:10, dur=50min, prio=1.81
2;Rückforderung OCT-Gebühr von Gesundheitskasse;;GE;;;0;;needs_review;taskliste;1;0;
2;Sammlung fällige Versicherungsunterlagen;;FI;;;0;;needs_review;taskliste;1;0;
2;Scan / Chat Jukebox-Heroes-Radio;;RW;;;0;;retired;window_logger_vb5;1;0;combo box item, account=RW
2;Scan Doggo live;;;;;0;;active;windowlog_corrector;1;0;window-to-activity mapping rule
2;Scan Radio Plattenkiste (Samstag-Abend Wunschkonzert);RWRSPD;;;Liste_nachmittags;0;;active;old_cs;1;0;duration=15min
2;schnelle Inventarüberprüfung (ganze Wohnung);;WF;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Schwimmen (im Hausbad);;GE;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=True
2;Sendung auf Radio-MFL;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Sendung Radio-is-music-for-life;;RW;;;0;;retired;window_logger_vb5;1;0;combo box item, account=RW
2;Sicherung Bilder aus großer Karte von Digitalkamera;;;;Liste_nachmittags;1.646;;active;old_cs;1;0;duration=30min
2;Sicherung Bilder aus kleiner Karte von Digitalkamera;;;;Liste_nachmittags;1.646;;active;old_cs;1;0;duration=30min
2;Sicherung Bilder aus Papa's neuerem Handy;;;;Liste_nachmittags;1.646;;active;old_cs;1;0;duration=30min
2;Sommerwäsche aus dem Kasten geben;;;Checkliste Sommerwäsche;Checkliste Sommerwäsche;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Sommerwäsche in den Kasten geben;;;Checkliste Winterwäsche;Checkliste Winterwäsche;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Sommerwäsche waschen;;;Checkliste Winterwäsche;Checkliste Winterwäsche;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Sonstige aktualisierbare Werte in Finanzanlagendatenbank suchen und aktualisieren;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Sortieren und Einräumen der Finanzunterlagen;;FI;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=wenn Unterlagen vorhanden, offerable=True
2;Sortierung Befunde;;GE;;;0;;needs_review;taskliste;1;0;
2;Speichern Papa's Ausgangsmails + Nebenpostkörbe;;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=60min
2;Spielen / Experiment mit Bigtrak;;FZ;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Spielen Spacebirdz;;CS;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=True
2;Sprachnachricht an Judith (zu Bruch mit Ersoy);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=6min
2;Sprachnachricht an Judith (zu Entrümpelung und Renovierung);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=6min
2;Sprachnachricht an Judith (zu Ressourcen sparen (Willhaben));;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=6min
2;Sprachnachricht an Judith (zu Unterschied zwischen geerbtem und eigenem Geld);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=6min
2;Sprachnachricht an Judith (zu Zeitmanagement und -mangel);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=6min
2;Stand kleine und große Börse zählen und Stand in Finanzanlagendatenbank eingeben;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Stargate;;CS;;;0;;retired;window_logger_vb5;1;0;combo box item, account=CS
2;Start Checkliste Lebenserhaltung;;;Checkliste Untertags;Checkliste Untertags;55.0;;active;kurtdoku;1;0;type=named, item_type=sub_checklist_spawn
2;Stände von Gewinnanteilen in Finanzanlagendatenbank eingeben;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Supermarkt aufsuchen und nötige Dinge kaufen;;;Checkliste Einkauf;Checkliste Einkauf;0;;active;kurtdoku;1;0;type=named, item_type=action
2;Supradyn / Nachtmahl fassen;LENANA;;;Liste_nachmittags;1.844;;active;old_cs;1;0;duration=4min
2;Surfen Bumper Car XL;;;;;0;;active;windowlog_corrector;1;0;window-to-activity mapping rule
2;Surfen Modified Power Wheels;;IN;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Tagesgewand aus- und Nachtgewand anziehen;;;Checkliste Abendzeremonie;Checkliste Abendzeremonie;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Taonga: Die Inselfarm;;CS;;;0;;needs_review;taskliste;1;0;
2;Team-Jour-Fixe;;BR;;;0;;retired;window_logger_vb5;1;0;combo box item, account=BR
2;Teamfrühstück;;BR;;;0;;retired;window_logger_vb5;1;0;combo box item, account=BR
2;Tee herrichten;;;Checkliste Abendzeremonie;Checkliste Abendzeremonie;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Teller waschen / Getränk + Supradyn fassen;LENATW;;;Liste_nachmittags;1.844;;active;old_cs;1;0;duration=3min
2;Termin Apothekengang für nächste Öffnungszeit Apotheke notieren;;;Checkliste Apothekengang prüfen;Checkliste Apothekengang prüfen;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Termin Arztbesuch für nächste Ordinationszeit notieren;;;Checkliste Vorbereitung Arztbesuch;Checkliste Vorbereitung Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Termin mit Zahnarzt zur Kontrolle ausmachen;;;Checkliste Zahnarztbesuch anmelden 2;Checkliste Zahnarztbesuch anmelden 2;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Termin Zahnarztbesuch anmelden 2 für nächste Öffnungszeit Zahnarzt notieren;;;Checkliste bei Termin Zahnarztbesuch anmelden;Checkliste bei Termin Zahnarztbesuch anmelden;65.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Termin Zahnarztbesuch in Kalender notieren;;;Checkliste Zahnarztbesuch anmelden 2;Checkliste Zahnarztbesuch anmelden 2;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Termine für Medikamenteneinnahme eintragen;;;Checkliste Apothekengang;Checkliste Apothekengang;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Timer auf Platz geben;;;Checkliste monatliche Geldabrechnung;Checkliste monatliche Geldabrechnung;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Timer wieder auf Platz geben;;;Checkliste jährliche Geldprüfung;Checkliste jährliche Geldprüfung;52.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Treffen mit Richard Promberger;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=nach Terminvereinbarung, offerable=False
2;Umbau Kontensystem auf Taskliste;;KS;;;0;;needs_review;taskliste;1;0;
2;Umbau Window Logger auf Taskliste;;KS;;;0;;needs_review;taskliste;1;0;
2;Umänderung Liste Disketten P111, P108, P136, P134 (?!);;PC;;;0;;needs_review;taskliste;1;0;
2;ungeplante Aktivität (Sprachnachrichten o.ä.);;;;Liste_nachmittags;1.801;;active;old_cs;1;0;duration=10min
2;Untersuchung Betriebssystem Creativision;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Madrigal (Luca), status=erledigt
2;Untersuchung Sourcecode Pole Position (Atari 7800 / C64);;CS;;;0;;needs_review;taskliste;1;0;
2;Update Clearswipe (Check auf Vorkommnisse);;KA;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=immer, offerable=True
2;Update ClearSwipe: Erweiterung Swipe-Stop (für Justin) (?);;KA;;;0;;needs_review;taskliste;1;0;
2;Update ClearSwipe: mehr Outline-Effekte (für Justin) (?);;KA;;;0;;needs_review;taskliste;1;0;
2;Update ClearSwipe: Rate-Korrektur (für Dan) (?);;KA;;;0;;needs_review;taskliste;1;0;
2;Update Inventur Wäsche;;LE;;;0;;needs_review;taskliste;1;0;
2;Update Personenliste mit Daten aus Kandidatenliste (für Begräbnis);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Update Personenliste mit Daten aus Kontaktstoß;;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=20min
2;veraltete Kontoauszüge zu Wertpapierdepot aus Kuverts entfernen;;;Checkliste bei Unordnung in Finanzunterlagen;Checkliste bei Unordnung in Finanzunterlagen;55.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Veranstaltung einer Karaoke-Party;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=1x/Monat, offerable=True
2;Verarbeitung gerissene Unterhosen;;LE;;;0;;needs_review;taskliste;1;0;
2;Verbesserung Abfrage ähnlicher Titel nach Kategorien (dauert zu lange);;RW;;;0;;needs_review;taskliste;1;0;
2;Verbesserung Katzenspiel FreeBasic (Entfernen Grafik-DLL) (?);;CS;;;0;;needs_review;taskliste;1;0;
2;Verbogene Chartsshow auf Radio Krokofee;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Vereinheitlichung OP-Liste / Checklisten / Gewinnaktionen / Wunschliste usw.;;KS;;;0;;needs_review;taskliste;1;0;
2;Verkauf / Vergabe kaputter Geräte + Computerzeitschriften auf Willhaben.at;RWREAG;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Versand Karaoke-Titel We are the world;;KA;;;0;;needs_review;taskliste;1;0;
2;Verteilung Don't shut me down (C-64);;CS;;;0;;needs_review;taskliste;1;0;
2;Verzweigung nach Checkliste Zahnarztbesuch anmelden 2;;;Checkliste bei Termin Zahnarztbesuch anmelden 2;Checkliste bei Termin Zahnarztbesuch anmelden 2;65.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Vorbereitung House Warming Party;WFREVG;;;Liste_nachmittags;0;;retired;old_cs;1;0;duration=10min
2;Warten auf 13:00;;;Checkliste Lebenserhaltung;Checkliste Lebenserhaltung;70.0;;active;kurtdoku;1;0;type=named, item_type=timer
2;Warten auf 16:00;;;Checkliste Lebenserhaltung;Checkliste Lebenserhaltung;70.0;;active;kurtdoku;1;0;type=named, item_type=timer
2;Warten auf 20:00;;;Checkliste Lebenserhaltung;Checkliste Lebenserhaltung;70.0;;active;kurtdoku;1;0;type=named, item_type=timer
2;Warten auf 21:40;;;Checkliste Lebenserhaltung;Checkliste Lebenserhaltung;70.0;;active;kurtdoku;1;0;type=named, item_type=timer
2;Warten mit der Psychotherapie, bis die Dokumentationen fertig sind;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Erwin Woloch, status=verworfen
2;WC (wenn nötig);;;Checkliste Abendzeremonie;Checkliste Abendzeremonie;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;WC / Listen holen;;BR;;;0;;retired;window_logger_vb5;1;0;combo box item, account=BR
2;WC-Besuch nach Bedarf (siehe WC);;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Wegräumen oder Wiederherstellung der Küchenuhr;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Papa, status=durchgeführt
2;Wegwerfen eines eventuell unnötigen Papieres;;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Papa, status=verworfen
2;Weihnachtsbaum aufputzen;;RW;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Weihnachtsbaum kaufen gehen;;MU;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Weihnachtsfeier des Betriebsrats;;BR;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Weihnachtsgeschenke;;EL;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Weihnachtskekse backen (Stand 24.12.2000);;LE;;;0;;active;access_Tab_Gewinnaktionen;1;0;when=Dezember, offerable=True
2;weitere Papiersortierung (tw. mit Judith?);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=60min
2;Weitere Prüfung Geräte aus meinem Keller / meiner Wohnung (Vorbereitung für Entsorgung);WFREPR;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Weiterentwicklung ClearSwipe;;KA;;;0;;needs_review;taskliste;1;0;
2;Wenn (Monat = 9 oder Monat = 12 oder Monat = 3 oder Monat = 6), Termin Friseur eintragen;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn BA-CA-Karte eingesteckt, Kontoauszug beheben;;;Checkliste bei Ausstieg Linien 30/31, Station Großjedlersdorf;Checkliste bei Ausstieg Linien 30/31, Station Großjedlersdorf;75.0;;active;kurtdoku;1;0;type=event, item_type=conditional
2;Wenn bekannte Beschwerden, Verzweigung nach Checkliste bekannte Beschwerden;;;Checkliste Erwägung Arztbesuch;Checkliste Erwägung Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=conditional
